id,despertar,fecha,hora,lat,lon,estado,bateria_v,bateria_pct,device,created_at
1,1238,20/08/2026,22:00:11,4.135658,-73.622042,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:01.611642
2,1238,20/08/2026,22:06:18,4.135667,-73.622056,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:02.914737
3,1238,20/08/2026,22:12:24,4.122093,-73.617392,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:04.192205
4,1238,20/08/2026,22:18:31,4.133211,-73.600179,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:05.426881
5,1238,20/08/2026,22:56:42,4.132303,-73.59935,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:07.934098
6,1238,20/08/2026,23:02:49,4.115196,-73.62095,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:09.280728
7,1238,20/08/2026,23:08:58,4.1317,-73.602168,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:08:10.576933
8,1239,21/08/2026,06:01:52,4.132353,-73.599594,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T11:14:02.332959
9,1238,21/08/2026,06:08:18,4.1323405,-73.59957317,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:08:22.340954
10,1239,21/08/2026,06:14:05,4.132367,-73.599604,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:14:08.852380
11,1240,21/08/2026,06:19:32,4.132356667,-73.599596,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:19:35.814348
12,1241,21/08/2026,06:25:00,4.1323935,-73.59960233,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:25:03.664824
13,1242,21/08/2026,06:30:27,4.132349,-73.59957117,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:30:30.946677
14,1243,21/08/2026,06:35:54,4.132361833,-73.5996065,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:35:59.641475
15,1244,21/08/2026,06:41:23,4.132359333,-73.59959233,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:41:56.984499
16,1245,21/08/2026,06:47:19,4.132396,-73.59967383,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:47:23.654320
17,1246,21/08/2026,06:52:47,4.132368833,-73.599596,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:52:51.864130
18,1247,21/08/2026,06:58:15,4.132359833,-73.59960117,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T11:58:19.606781
19,1248,21/08/2026,07:03:43,4.132335,-73.5996235,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:03:47.703783
20,1249,21/08/2026,07:09:11,4.1323525,-73.5995875,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:09:15.314180
21,1250,21/08/2026,07:14:40,4.132344,-73.599508,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:14:44.205653
22,1251,21/08/2026,07:20:07,4.132468833,-73.59955233,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:20:12.170817
23,1252,21/08/2026,07:25:36,4.132334333,-73.59956717,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:25:39.983265
24,1253,21/08/2026,07:31:03,4.132342667,-73.59958133,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:31:07.046624
25,1254,21/08/2026,07:36:30,4.132390333,-73.59962217,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:36:34.312107
26,1255,21/08/2026,07:41:59,4.132388167,-73.59960367,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:42:03.613308
27,1256,21/08/2026,07:47:27,4.132464333,-73.59965383,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:47:31.539037
28,1257,21/08/2026,07:52:54,4.1323905,-73.59960867,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:52:58.843104
29,1258,21/08/2026,07:58:21,4.132385,-73.59959733,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T12:58:25.637990
30,1259,21/08/2026,08:03:49,4.1323565,-73.59958567,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:03:53.411120
31,1260,21/08/2026,08:09:16,4.132354,-73.59961233,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:09:20.639601
32,1261,21/08/2026,08:14:44,4.1323925,-73.5996435,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:14:48.874377
33,1262,21/08/2026,08:20:12,4.132359,-73.599615,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:20:16.511947
34,1263,21/08/2026,08:25:40,4.132359,-73.5995945,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:25:44.235736
35,1264,21/08/2026,08:31:10,4.132342,-73.59952483,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T13:31:37.678654
36,1276,21/08/2026,08:59:01,4.132391,-73.59959,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:36.528153
37,1276,21/08/2026,09:05:08,4.132372,-73.5996,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:37.862241
38,1276,21/08/2026,09:11:14,4.132371,-73.599544,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:39.525685
39,1276,21/08/2026,09:17:21,4.132411,-73.599519,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:40.927293
40,1276,21/08/2026,09:23:28,4.132384,-73.599516,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:42.276010
41,1276,21/08/2026,09:29:34,4.132442,-73.599622,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:43.651272
42,1276,21/08/2026,09:35:41,4.132425,-73.599568,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T14:41:45.073972
43,1276,21/08/2026,09:41:47,4.132394833,-73.599579,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T14:41:55.526248
44,1277,21/08/2026,09:47:19,4.132394333,-73.59956283,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T14:47:26.026215
45,1278,21/08/2026,09:52:50,4.132414333,-73.59960767,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T14:52:53.891301
46,1279,21/08/2026,09:58:19,4.132442,-73.599596,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T14:58:23.587105
47,1280,21/08/2026,10:03:49,4.1323965,-73.59958767,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T15:03:53.807492
48,1281,21/08/2026,10:09:20,4.1324515,-73.5995755,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T15:09:24.818426
49,1282,21/08/2026,10:14:49,4.132347167,-73.5995515,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T15:14:55.856193
50,1294,21/08/2026,11:42:00,4.136657833,-73.60478067,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T16:42:04.277795
51,1295,21/08/2026,11:47:29,4.132811833,-73.5994995,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T16:47:34.290182
52,1296,21/08/2026,11:52:59,4.132674,-73.599374,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T16:53:03.902186
53,1297,21/08/2026,11:58:29,4.132658333,-73.599673,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T16:58:33.653411
54,1299,21/08/2026,12:09:53,4.132617333,-73.5998005,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T17:09:57.689283
55,1300,21/08/2026,12:15:23,4.132462667,-73.59954633,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T17:15:27.689455
56,1301,21/08/2026,12:20:53,4.132348667,-73.5995985,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T17:20:57.636635
57,1318,21/08/2026,14:39:48,4.134092167,-73.60195183,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T19:39:59.247644
58,1319,21/08/2026,14:45:26,4.134237,-73.60197833,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T19:45:34.505429
59,1320,21/08/2026,14:51:13,4.133720167,-73.600245,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T19:51:17.458724
60,1321,21/08/2026,14:57:07,4.132373667,-73.59960683,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T19:57:30.934773
61,1322,21/08/2026,15:02:54,4.132404,-73.59961,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:02:57.759042
62,1323,21/08/2026,15:08:25,4.132453333,-73.599602,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:08:29.925704
63,1324,21/08/2026,15:14:00,4.1323905,-73.59960283,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:14:05.241681
64,1325,21/08/2026,15:19:29,4.132371,-73.59966317,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:19:33.077538
65,1326,21/08/2026,15:24:56,4.132385833,-73.59965217,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:25:00.345653
66,1327,21/08/2026,15:30:23,4.132330667,-73.59961633,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:30:26.779790
67,1328,21/08/2026,15:35:50,4.132395,-73.59965483,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:35:53.968058
68,1329,21/08/2026,15:41:17,4.1323425,-73.599611,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:41:23.497182
69,1330,21/08/2026,15:46:47,4.132362333,-73.599648,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:46:50.421297
70,1331,21/08/2026,15:52:19,4.13236,-73.59961483,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:52:23.332807
71,1332,21/08/2026,15:57:47,4.132381,-73.59965233,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T20:57:51.252960
72,1333,21/08/2026,16:03:15,4.132327,-73.59962917,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:03:19.013688
73,1334,21/08/2026,16:08:42,4.132390167,-73.59962633,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:08:46.584143
74,1335,21/08/2026,16:14:09,4.132405833,-73.59970917,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:14:13.603895
75,1336,21/08/2026,16:19:36,4.1324185,-73.59972283,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:19:40.509405
76,1337,21/08/2026,16:25:04,4.132409833,-73.59969983,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:25:08.669013
77,1338,21/08/2026,16:30:32,4.13239,-73.59968683,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:30:35.955952
78,1339,21/08/2026,16:35:59,4.132357,-73.59968633,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:36:04.402220
79,1340,21/08/2026,16:41:32,4.132427833,-73.59963933,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:41:36.246789
80,1341,21/08/2026,16:46:59,4.132385333,-73.59964567,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:47:03.321880
81,1342,21/08/2026,16:52:29,4.132353333,-73.59962433,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:52:33.059613
82,1343,21/08/2026,16:57:55,4.132379833,-73.59960917,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T21:57:59.703395
83,1344,21/08/2026,17:03:23,4.132429,-73.59954,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T22:03:27.422029
84,1345,21/08/2026,17:08:51,4.1322355,-73.59966317,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T22:08:55.000805
85,1346,21/08/2026,17:14:32,4.132184,-73.59961733,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T22:14:46.266500
86,1350,21/08/2026,17:20:20,4.13188,-73.59958,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T22:38:34.204146
87,1350,21/08/2026,17:32:35,4.132204,-73.599785,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-21T22:38:36.549022
88,1350,21/08/2026,17:38:39,4.132271333,-73.59965667,NUEVA UBICACION,0,0,HERMES-02,2026-08-21T22:38:43.273524
89,1366,21/08/2026,17:49:48,4.132313,-73.599523,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:25.035456
90,1366,21/08/2026,17:55:55,4.132238,-73.599826,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:26.441211
91,1366,21/08/2026,18:02:03,4.132307,-73.599651,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:27.871781
92,1366,21/08/2026,18:08:10,4.132202,-73.599813,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:29.195464
93,1366,21/08/2026,18:14:18,4.132217,-73.599797,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:30.651428
94,1366,21/08/2026,18:20:25,4.132342,-73.599754,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:32.191242
95,1366,21/08/2026,18:26:32,4.132488,-73.599533,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:33.610436
96,1366,21/08/2026,18:32:39,4.13233,-73.599621,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:35.346096
97,1366,21/08/2026,18:38:47,4.132275,-73.599668,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:37.805592
98,1366,21/08/2026,18:44:55,4.132305,-73.599605,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:42.559777
99,1366,21/08/2026,18:51:02,4.13228,-73.599649,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:43.948950
100,1366,21/08/2026,18:57:10,4.132369,-73.599636,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:45.470929
101,1366,21/08/2026,19:09:24,4.132341,-73.599623,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T00:15:47.875277
102,1366,21/08/2026,19:15:51,4.132393,-73.599542,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:15:55.315691
103,1367,21/08/2026,19:21:31,4.132177167,-73.59974817,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:21:36.115505
104,1368,21/08/2026,19:27:05,4.132313333,-73.59960583,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:27:10.741910
105,1369,21/08/2026,19:33:05,4.1322905,-73.59963033,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:33:14.494326
106,1370,21/08/2026,19:41:04,4.132232833,-73.5997085,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:41:15.432049
107,1371,21/08/2026,19:46:39,4.1322625,-73.59972733,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:46:42.798492
108,1373,21/08/2026,19:58:55,4.138469,-73.60296167,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T00:58:59.407736
109,1374,21/08/2026,20:04:25,4.122248833,-73.61744183,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T01:04:29.812299
110,1375,21/08/2026,20:10:00,4.133463,-73.629598,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T01:10:04.885522
111,1376,21/08/2026,20:15:28,4.139601167,-73.63493883,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T01:15:32.250472
112,1377,21/08/2026,20:20:59,4.139772,-73.6390005,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T01:21:05.766350
113,1378,21/08/2026,20:26:35,4.140075667,-73.63902017,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T01:26:40.074600
114,1391,21/08/2026,20:32:15,4.137088,-73.638219,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:02.135113
115,1391,21/08/2026,20:38:21,4.136869,-73.637233,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:03.754963
116,1391,21/08/2026,20:44:28,4.137097,-73.638156,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:05.250141
117,1391,21/08/2026,20:50:35,4.137126,-73.638141,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:07.262694
118,1391,21/08/2026,20:56:41,4.137134,-73.63815,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:11.163612
119,1391,21/08/2026,21:02:48,4.137134,-73.638139,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:12.725606
120,1391,21/08/2026,21:08:54,4.137123,-73.638121,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:14.135544
121,1391,21/08/2026,21:15:01,4.137132,-73.638106,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:15.793455
122,1391,21/08/2026,21:21:08,4.137143,-73.638133,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:17.254147
123,1391,21/08/2026,21:27:15,4.137132,-73.638152,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:18.857529
124,1391,21/08/2026,21:33:22,4.137118,-73.638136,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:20.498882
125,1391,21/08/2026,21:39:29,4.137134,-73.638108,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T02:46:22.589810
126,1391,21/08/2026,21:46:27,4.1371555,-73.63778217,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T02:46:33.066472
127,1392,21/08/2026,21:52:01,4.139841833,-73.63817167,NUEVA UBICACION,0,0,HERMES-02,2026-08-22T02:52:05.533762
128,1461,21/08/2026,21:57:40,4.139915,-73.638226,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:39.294696
129,1461,21/08/2026,22:03:47,4.139902,-73.638192,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:40.894018
130,1461,21/08/2026,22:09:53,4.13994,-73.638209,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:42.251023
131,1461,21/08/2026,22:16:00,4.139933,-73.638272,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:43.569567
132,1461,21/08/2026,22:22:08,4.139941,-73.638274,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:44.847602
133,1461,21/08/2026,22:28:14,4.139922,-73.638124,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:46.155036
134,1461,21/08/2026,22:34:21,4.139919,-73.638156,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:47.557003
135,1461,21/08/2026,22:40:27,4.139905,-73.638217,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:48.872069
136,1461,21/08/2026,22:46:33,4.139963,-73.638096,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:50.141311
137,1461,21/08/2026,22:52:40,4.139917,-73.638199,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:51.429471
138,1461,21/08/2026,22:58:46,4.139933,-73.638256,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-22T09:53:52.725731
