id,despertar,fecha,hora,lat,lon,estado,bateria_v,bateria_pct,device,created_at
1,1,06/08/2026,09:17:50,4.823080167,-74.34586033,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T14:18:04.088181
2,2,06/08/2026,09:17:50,4.82308,-74.34586,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T14:47:30.282837
3,0,06/08/2026,09:17:50,4.823080167,-74.34586033,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T14:17:50
4,0,06/08/2026,09:17:50,4.82308,-74.34586,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T14:17:50
5,2,06/08/2026,09:47:34,4.823165167,-74.345817,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T14:47:41.634189
6,1,06/08/2026,09:47:34,4.823165,-74.345817,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:48:25.159618
7,0,06/08/2026,09:47:34,4.823165167,-74.345817,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T14:47:34
8,0,06/08/2026,09:47:34,4.823165,-74.345817,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T14:47:34
9,1,06/08/2026,10:17:37,4.82317,-74.345857,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:48:31.169837
10,0,06/08/2026,10:17:37,4.82317,-74.345857,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:17:37
11,1,06/08/2026,10:30:53,4.823152,-74.345865,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:48:36.959004
12,0,06/08/2026,10:30:53,4.823152,-74.345865,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:30:53
13,1,06/08/2026,10:33:52,4.823087,-74.345857,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:48:42.850975
14,0,06/08/2026,10:33:52,4.823087,-74.345857,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:33:52
15,1,06/08/2026,10:48:47,4.823161667,-74.34584433,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T15:48:54.740252
16,1,06/08/2026,10:48:47,4.823162,-74.345844,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T16:01:40.691220
17,0,06/08/2026,10:48:47,4.823161667,-74.34584433,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T15:48:47
18,0,06/08/2026,10:48:47,4.823162,-74.345844,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T15:48:47
19,1,06/08/2026,11:01:45,4.823170333,-74.34581217,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T16:01:53.702260
20,2,06/08/2026,11:01:45,4.82317,-74.345812,REENVIO PENDIENTE,0,0,HERMES-02,2026-08-06T16:07:01.823094
21,0,06/08/2026,11:01:45,4.823170333,-74.34581217,NUEVA UBICACION,0,0,HERMES-02,2026-08-06T16:01:45
